,Unnamed: 0,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
18076,18076,2021-04-03 07:00:00,7.5,21764.0,290,-4.5,49,938,7.6,22011.0,21960.0
18077,18077,2021-04-03 07:15:00,7.3,21212.0,289,-4.0,48,938,7.6,22714.0,22230.0
18078,18078,2021-04-03 07:30:00,7.0,20339.0,288,-3.4,46,938,7.1,18622.0,19575.0
18079,18079,2021-04-03 07:45:00,6.7,19466.0,287,-2.8,45,939,6.7,13346.0,10890.0
18080,18080,2021-04-03 08:00:00,6.4,18593.0,286,-2.2,43,939,6.4,11289.0,10575.0
18081,18081,2021-04-03 08:15:00,6.2,18103.0,285,-1.6,41,939,5.7,8781.0,9090.0
18082,18082,2021-04-03 08:30:00,6.1,17996.0,284,-1.0,40,939,5.2,5018.0,6390.0
18083,18083,2021-04-03 08:45:00,6.0,17890.0,284,-0.5,38,939,4.9,5052.0,4860.0
18084,18084,2021-04-03 09:00:00,5.8,17783.0,283,0.1,37,939,5.3,4700.0,4050.0
18085,18085,2021-04-03 09:15:00,5.8,18070.0,282,0.6,35,939,5.4,6560.0,6795.0
18086,18086,2021-04-03 09:30:00,5.9,18750.0,283,1.1,34,939,5.6,7402.0,6435.0
18087,18087,2021-04-03 09:45:00,6.1,19431.0,282,1.5,33,938,5.6,7827.0,7425.0
18088,18088,2021-04-03 10:00:00,6.3,20111.0,283,2.0,32,938,5.4,6702.0,6480.0
18089,18089,2021-04-03 10:15:00,6.5,20960.0,283,2.4,31,938,5.2,6037.0,6255.0
18090,18090,2021-04-03 10:30:00,6.7,21979.0,284,2.7,30,938,5.2,5314.0,5490.0
18091,18091,2021-04-03 10:45:00,6.9,22998.0,284,3.1,30,938,5.6,7092.0,6885.0
18092,18092,2021-04-03 11:00:00,7.1,24017.0,285,3.4,29,938,6.2,11700.0,10710.0
18093,18093,2021-04-03 11:15:00,7.3,25009.0,284,3.7,29,938,5.9,9877.0,10980.0
18094,18094,2021-04-03 11:30:00,7.4,25975.0,283,4.0,28,938,6.1,11476.0,12825.0
18095,18095,2021-04-03 11:45:00,7.6,26941.0,283,4.2,28,937,6.5,13606.0,13725.0
18096,18096,2021-04-03 12:00:00,7.7,27907.0,282,4.5,27,937,7.2,20156.0,19215.0
18097,18097,2021-04-03 12:15:00,7.8,28669.0,282,4.7,27,937,7.1,18778.0,16830.0
18098,18098,2021-04-03 12:30:00,7.7,29226.0,282,4.8,27,937,7.2,20418.0,21240.0
18099,18099,2021-04-03 12:45:00,7.7,29784.0,282,5.0,27,936,7.0,18043.0,17415.0
18100,18100,2021-04-03 13:00:00,7.6,30341.0,282,5.1,27,936,6.3,14158.0,13905.0
18101,18101,2021-04-03 13:15:00,7.6,30651.0,281,5.3,27,936,6.6,16530.0,15345.0
18102,18102,2021-04-03 13:30:00,7.4,30713.0,280,5.4,26,936,7.0,18122.0,19305.0
18103,18103,2021-04-03 13:45:00,7.3,30775.0,279,5.6,26,935,7.4,21344.0,18000.0
18104,18104,2021-04-03 14:00:00,7.2,30837.0,278,5.7,25,935,6.9,18599.0,18630.0
18105,18105,2021-04-03 14:15:00,7.1,30834.0,276,5.8,25,935,6.7,15603.0,14040.0
18106,18106,2021-04-03 14:30:00,7.1,30766.0,275,5.9,25,935,6.4,14712.0,16065.0
18107,18107,2021-04-03 14:45:00,7.1,30697.0,272,6.0,25,935,6.9,16030.0,13635.0
18108,18108,2021-04-03 15:00:00,7.1,30629.0,271,6.1,25,935,5.7,8842.0,9855.0
18109,18109,2021-04-03 15:15:00,7.1,30425.0,270,6.1,25,935,6.4,13177.0,13275.0
18110,18110,2021-04-03 15:30:00,7.1,30085.0,269,6.1,25,935,6.4,12823.0,12645.0
18111,18111,2021-04-03 15:45:00,7.2,29745.0,268,6.0,25,934,6.4,13671.0,11835.0
18112,18112,2021-04-03 16:00:00,7.2,29405.0,268,6.0,25,934,6.4,15513.0,12105.0
18113,18113,2021-04-03 16:15:00,7.1,28712.0,266,5.9,25,934,6.5,14443.0,15525.0
18114,18114,2021-04-03 16:30:00,7.0,27667.0,265,5.8,26,934,6.2,13068.0,13410.0
18115,18115,2021-04-03 16:45:00,6.8,26622.0,264,5.7,26,933,6.6,15216.0,14175.0
18116,18116,2021-04-03 17:00:00,6.7,25577.0,263,5.6,27,933,7.2,19881.0,17370.0
18117,18117,2021-04-03 17:15:00,6.6,24469.0,262,5.2,28,933,7.5,21232.0,21240.0
18118,18118,2021-04-03 17:30:00,6.4,23299.0,260,4.5,30,933,7.1,18103.0,17505.0
18119,18119,2021-04-03 17:45:00,6.2,22129.0,259,3.9,31,933,6.4,14235.0,15705.0
18120,18120,2021-04-03 18:00:00,6.1,20959.0,257,3.2,33,933,6.9,14330.0,14220.0
18121,18121,2021-04-03 18:15:00,6.0,20290.0,255,2.5,35,933,6.6,13207.0,13005.0
18122,18122,2021-04-03 18:30:00,6.1,20122.0,252,1.8,36,933,6.6,12625.0,12870.0
18123,18123,2021-04-03 18:45:00,6.1,19954.0,250,1.1,37,933,6.2,11155.0,10575.0
18124,18124,2021-04-03 19:00:00,6.2,19786.0,247,0.4,38,933,6.8,14963.0,15075.0
18125,18125,2021-04-03 19:15:00,6.3,20001.0,243,0.0,39,933,6.8,15327.0,14220.0
18126,18126,2021-04-03 19:30:00,6.3,20599.0,239,-0.1,39,933,7.2,18837.0,17505.0
18127,18127,2021-04-03 19:45:00,6.4,21197.0,234,-0.2,40,933,7.4,20468.0,19485.0
18128,18128,2021-04-03 20:00:00,6.6,21795.0,229,-0.3,40,933,7.7,21184.0,20475.0
18129,18129,2021-04-03 20:15:00,6.8,22735.0,226,-0.3,40,933,7.9,24690.0,24165.0
18130,18130,2021-04-03 20:30:00,7.1,24018.0,223,-0.3,40,933,8.2,26506.0,25785.0
18131,18131,2021-04-03 20:45:00,7.5,25300.0,220,-0.2,39,932,8.4,28442.0,26865.0
18132,18132,2021-04-03 21:00:00,7.8,26583.0,217,-0.2,39,932,8.4,30114.0,28845.0
18133,18133,2021-04-03 21:15:00,8.1,27910.0,218,-0.2,39,932,9.3,37572.0,37305.0
18134,18134,2021-04-03 21:30:00,8.4,29281.0,221,-0.2,39,932,9.9,38629.0,37980.0
18135,18135,2021-04-03 21:45:00,8.8,30652.0,224,-0.3,39,932,10.7,40708.0,40770.0
18136,18136,2021-04-03 22:00:00,9.1,32023.0,226,-0.3,39,932,10.3,40087.0,40500.0
18137,18137,2021-04-03 22:15:00,9.4,33385.0,230,-0.3,39,932,10.7,42011.0,41265.0
18138,18138,2021-04-03 22:30:00,9.6,34738.0,233,-0.4,39,932,11.7,44022.0,44280.0
18139,18139,2021-04-03 22:45:00,10.0,36092.0,236,-0.5,40,931,12.1,45549.0,45585.0
18140,18140,2021-04-03 23:00:00,10.2,37445.0,239,-0.6,40,931,11.7,45572.0,45765.0
18141,18141,2021-04-03 23:15:00,10.4,38620.0,242,-0.6,40,931,11.4,44652.0,45315.0
18142,18142,2021-04-03 23:30:00,10.5,39615.0,243,-0.6,40,931,11.8,44447.0,44730.0
18143,18143,2021-04-03 23:45:00,10.6,40610.0,244,-0.5,39,931,12.6,45315.0,45630.0
18144,18144,2021-04-04 00:00:00,10.8,41863.0,237,0.6,33,930,13.0,45256.0,45045.0
18145,18145,2021-04-04 00:15:00,10.9,42624.0,240,0.5,33,930,13.5,44757.0,44910.0
18146,18146,2021-04-04 00:30:00,10.9,42845.0,242,0.4,33,930,13.7,44633.0,45090.0
18147,18147,2021-04-04 00:30:00,10.9,42845.0,242,0.4,33,930,13.8,44633.0,45090.0
18148,18148,2021-04-04 00:45:00,10.8,43066.0,244,0.3,34,930,13.8,44541.0,44955.0
18149,18149,2021-04-04 01:00:00,10.9,43287.0,246,0.2,34,930,13.8,45342.0,45360.0
18150,18150,2021-04-04 01:15:00,10.7,43415.0,250,0.0,34,930,13.6,45322.0,45322.0
18151,18151,2021-04-04 01:30:00,10.4,43450.0,256,-0.2,35,930,13.7,45533.0,45533.0
18152,18152,2021-04-04 01:45:00,10.2,43484.0,262,-0.3,35,930,13.2,45326.0,45326.0
18153,18153,2021-04-04 02:00:00,10.2,43519.0,268,-0.5,36,930,12.5,45466.0,45466.0
18154,18154,2021-04-04 02:15:00,10.1,43403.0,273,-0.6,36,930,11.6,45334.0,45334.0
18155,18155,2021-04-04 02:30:00,10.1,43136.0,277,-0.7,37,930,10.0,41912.0,43290.0
18156,18156,2021-04-04 02:45:00,10.1,42869.0,281,-0.8,37,929,9.7,39527.0,39375.0
18157,18157,2021-04-04 03:00:00,10.2,42602.0,285,-0.9,38,929,8.5,30986.0,31860.0
18158,18158,2021-04-04 03:15:00,10.0,41798.0,289,-1.1,39,929,8.3,29218.0,28260.0
18159,18159,2021-04-04 03:30:00,9.8,40455.0,291,-1.3,40,929,8.2,27621.0,26775.0
18160,18160,2021-04-04 03:45:00,9.6,39112.0,293,-1.5,41,929,8.4,29507.0,28170.0
18161,18161,2021-04-04 04:00:00,9.5,37769.0,295,-1.7,42,929,7.8,24047.0,22680.0
18162,18162,2021-04-04 04:15:00,9.3,36464.0,296,-1.8,42,929,7.6,22288.0,22455.0
18163,18163,2021-04-04 04:30:00,9.1,35196.0,297,-1.9,43,929,8.1,25785.0,24480.0
18164,18164,2021-04-04 04:45:00,8.9,33929.0,298,-2.0,44,929,7.6,21293.0,21330.0
18165,18165,2021-04-04 05:00:00,8.7,32661.0,300,-2.1,45,929,7.6,22109.0,22140.0
18166,18166,2021-04-04 05:15:00,8.5,31683.0,300,-2.2,45,929,8.0,24163.0,23895.0
18167,18167,2021-04-04 05:30:00,8.3,30996.0,299,-2.3,46,929,7.4,19855.0,21015.0
18168,18168,2021-04-04 05:45:00,8.2,30308.0,298,-2.4,46,930,7.0,15902.0,16110.0
18169,18169,2021-04-04 06:00:00,8.0,29621.0,298,-2.5,47,930,6.6,13390.0,13365.0
18170,18170,2021-04-04 06:15:00,7.8,29008.0,296,-2.4,46,930,6.6,13077.0,12330.0
18171,18171,2021-04-04 06:30:00,7.7,28469.0,294,-2.0,45,930,6.3,11508.0,11610.0
18172,18172,2021-04-04 06:45:00,7.5,27930.0,292,-1.5,44,930,6.2,11157.0,11205.0
18173,18173,2021-04-04 07:00:00,7.4,27391.0,290,-1.1,43,930,6.3,11738.0,11070.0
18174,18174,2021-04-04 07:15:00,7.3,26962.0,287,-0.6,41,930,6.3,11341.0,11430.0
18175,18175,2021-04-04 07:30:00,7.2,26643.0,285,0.1,39,930,6.3,11422.0,11385.0
18176,18176,2021-04-04 07:45:00,7.0,26323.0,283,0.8,37,930,6.3,11205.0,10620.0
18177,18177,2021-04-04 08:00:00,6.8,26004.0,281,1.5,35,930,6.0,10050.0,9720.0
18178,18178,2021-04-04 08:15:00,6.7,25740.0,279,2.1,33,930,6.2,10969.0,11025.0
18179,18179,2021-04-04 08:30:00,6.7,25531.0,278,2.8,31,930,6.4,12760.0,12825.0
18180,18180,2021-04-04 08:45:00,6.5,25322.0,277,3.4,30,930,5.6,7653.0,7425.0
18181,18181,2021-04-04 09:00:00,6.5,25113.0,275,4.1,28,930,6.6,12808.0,12060.0
18182,18182,2021-04-04 09:15:00,6.7,25996.0,275,4.6,27,930,7.0,15020.0,14130.0
18183,18183,2021-04-04 09:30:00,7.1,27971.0,276,4.9,27,930,6.7,13519.0,13995.0
18184,18184,2021-04-04 09:45:00,7.7,29947.0,277,5.3,26,930,7.4,20703.0,19530.0
18185,18185,2021-04-04 10:00:00,8.1,31922.0,279,5.6,26,930,7.6,20985.0,20655.0
18186,18186,2021-04-04 10:15:00,8.5,33962.0,281,5.9,26,930,7.7,18926.0,19665.0
18187,18187,2021-04-04 10:30:00,8.8,36065.0,284,6.2,26,930,8.3,26994.0,24885.0
18188,18188,2021-04-04 10:45:00,9.1,38168.0,287,6.4,26,929,7.7,20052.0,19620.0
18189,18189,2021-04-04 11:00:00,9.4,40271.0,289,6.7,26,929,8.4,28041.0,24750.0
18190,18190,2021-04-04 11:15:00,9.7,41809.0,290,6.9,26,929,9.0,34054.0,32805.0
18191,18191,2021-04-04 11:30:00,10.0,42783.0,290,7.2,26,929,9.5,37621.0,38115.0
18192,18192,2021-04-04 11:45:00,10.3,43757.0,290,7.4,25,929,10.8,43692.0,42750.0
18193,18193,2021-04-04 12:00:00,10.6,44640.0,290,7.7,25,929,10.9,44224.0,43920.0
18194,18194,2021-04-04 12:15:00,10.8,44640.0,290,7.9,25,929,10.6,46609.0,43965.0
18195,18195,2021-04-04 12:30:00,10.9,44640.0,290,8.0,25,929,10.4,43967.0,43425.0
18196,18196,2021-04-04 12:45:00,10.9,44640.0,291,8.2,25,928,10.7,44349.0,44235.0
18197,18197,2021-04-04 13:00:00,11.0,44640.0,291,8.3,25,928,10.9,43081.0,43065.0
18198,18198,2021-04-04 13:15:00,11.0,44640.0,291,8.5,25,928,10.6,44438.0,44460.0
18199,18199,2021-04-04 13:30:00,10.9,44640.0,291,8.6,24,928,11.0,44863.0,44190.0
18200,18200,2021-04-04 13:45:00,10.8,44640.0,291,8.7,23,928,10.2,41994.0,40590.0
18201,18201,2021-04-04 14:00:00,10.7,44640.0,290,8.8,22,928,10.3,40571.0,44775.0
18202,18202,2021-04-04 14:15:00,10.5,44640.0,289,8.9,22,928,11.2,44704.0,45180.0
18203,18203,2021-04-04 14:30:00,10.3,44640.0,288,9.1,21,928,12.0,46380.0,47340.0
18204,18204,2021-04-04 14:45:00,10.1,44640.0,286,9.3,21,927,11.5,45275.0,46620.0
18205,18205,2021-04-04 15:00:00,9.9,44640.0,283,9.5,20,927,10.7,44935.0,44145.0
18206,18206,2021-04-04 15:15:00,9.8,44640.0,282,9.6,20,927,11.0,46218.0,46710.0
18207,18207,2021-04-04 15:30:00,9.7,44640.0,281,9.7,20,927,11.4,45450.0,46800.0
18208,18208,2021-04-04 15:45:00,9.6,44640.0,280,9.7,20,926,11.5,46725.0,47250.0
18209,18209,2021-04-04 16:00:00,9.4,44640.0,280,9.8,20,926,11.9,46066.0,46440.0
18210,18210,2021-04-04 16:15:00,9.2,44578.0,279,9.7,20,926,11.9,45587.0,46485.0
18211,18211,2021-04-04 16:30:00,9.0,43616.0,280,9.6,21,926,11.6,46577.0,47025.0
18212,18212,2021-04-04 16:45:00,8.7,42655.0,280,9.5,21,926,11.5,45760.0,46170.0
18213,18213,2021-04-04 17:00:00,8.5,41693.0,280,9.4,22,926,11.5,44189.0,45000.0
18214,18214,2021-04-04 17:15:00,8.2,40037.0,280,9.0,23,926,12.0,46002.0,46035.0
18215,18215,2021-04-04 17:30:00,7.8,37688.0,280,8.3,24,926,10.8,44560.0,44820.0
18216,18216,2021-04-04 17:45:00,7.4,35339.0,280,7.7,26,925,10.6,43935.0,42750.0
18217,18217,2021-04-04 18:00:00,7.0,32990.0,280,7.0,27,925,10.2,39639.0,38700.0
18218,18218,2021-04-04 18:15:00,6.7,30984.0,279,6.2,29,925,9.7,39934.0,40095.0
18219,18219,2021-04-04 18:30:00,6.5,29321.0,275,5.3,31,925,8.6,29667.0,29520.0
18220,18220,2021-04-04 18:45:00,6.4,27658.0,271,4.3,34,925,9.0,32571.0,30825.0
18221,18221,2021-04-04 19:00:00,6.3,25995.0,268,3.4,36,925,8.8,31866.0,31680.0
18222,18222,2021-04-04 19:15:00,6.4,25408.0,265,2.9,37,925,8.8,31107.0,30465.0
18223,18223,2021-04-04 19:30:00,6.9,25898.0,261,2.8,37,925,8.9,32180.0,32445.0
18224,18224,2021-04-04 19:45:00,7.4,26388.0,258,2.7,36,925,8.6,28259.0,28125.0
18225,18225,2021-04-04 20:00:00,7.9,26878.0,255,2.6,36,925,7.9,22732.0,22140.0
18226,18226,2021-04-04 20:15:00,8.4,27930.0,255,2.5,36,925,8.2,24807.0,23400.0
18227,18227,2021-04-04 20:30:00,8.8,29545.0,258,2.6,35,925,8.7,30616.0,26955.0
18228,18228,2021-04-04 20:45:00,9.3,31160.0,259,2.6,35,925,9.4,37300.0,36585.0
18229,18229,2021-04-04 21:00:00,9.7,32775.0,261,2.7,34,925,10.4,42552.0,42075.0
18230,18230,2021-04-04 21:15:00,10.0,34120.0,264,2.7,34,925,11.2,45945.0,45495.0
18231,18231,2021-04-04 21:30:00,9.8,35196.0,268,2.6,35,925,11.3,45963.0,46350.0
18232,18232,2021-04-04 21:45:00,9.7,36271.0,272,2.5,35,925,13.8,47022.0,47205.0
18233,18233,2021-04-04 22:00:00,9.7,37347.0,277,2.4,36,925,11.6,46512.0,46620.0
18234,18234,2021-04-04 22:15:00,9.5,38164.0,279,2.2,37,925,10.8,46131.0,46395.0
18235,18235,2021-04-04 22:30:00,9.4,38722.0,279,2.0,38,925,10.2,43215.0,43470.0
18236,18236,2021-04-04 22:45:00,9.2,39281.0,280,1.8,40,925,10.1,43017.0,42975.0
18237,18237,2021-04-04 23:00:00,9.1,39839.0,280,1.6,41,925,10.0,42958.0,42210.0
18238,18238,2021-04-04 23:15:00,9.1,40426.0,282,1.4,43,925,9.5,39323.0,38970.0
18239,18239,2021-04-04 23:30:00,9.2,41043.0,286,1.3,44,925,9.5,38997.0,37620.0
18240,18240,2021-04-04 23:45:00,9.5,41659.0,288,1.2,45,925,9.9,42352.0,42570.0
18241,18241,2021-04-05 00:00:00,10.8,44640.0,293,2.0,43,925,9.8,40977.0,40815.0
18242,18242,2021-04-05 00:15:00,10.8,44640.0,295,2.0,44,925,8.9,32342.0,32310.0
18243,18243,2021-04-05 00:30:00,10.7,44508.0,297,1.9,45,925,7.9,25001.0,24705.0
18244,18244,2021-04-05 00:45:00,10.5,44183.0,298,1.8,46,925,8.6,29865.0,29655.0
18245,18245,2021-04-05 01:00:00,10.4,43858.0,299,1.7,47,925,9.1,35667.0,35595.0
18246,18246,2021-04-05 01:15:00,10.4,43557.0,300,1.6,48,925,9.6,41626.0,40185.0
18247,18247,2021-04-05 01:30:00,10.3,43281.0,300,1.4,49,925,10.2,40972.0,39870.0
18248,18248,2021-04-05 01:45:00,10.1,43006.0,300,1.1,50,925,9.8,40801.0,40635.0
18249,18249,2021-04-05 02:00:00,10.0,42730.0,299,0.9,51,925,9.3,37488.0,36270.0
18250,18250,2021-04-05 02:15:00,10.0,42731.0,299,0.7,52,925,8.7,33420.0,32040.0
18251,18251,2021-04-05 02:30:00,10.1,43010.0,300,0.6,53,925,8.6,30792.0,31635.0
18252,18252,2021-04-05 02:45:00,10.2,43289.0,301,0.5,54,925,8.6,31136.0,30105.0
18253,18253,2021-04-05 03:00:00,10.4,43568.0,301,0.4,55,925,8.5,30870.0,30240.0
18254,18254,2021-04-05 03:15:00,10.5,43807.0,301,0.3,56,925,8.4,28396.0,27225.0
18255,18255,2021-04-05 03:30:00,10.6,44008.0,301,0.2,57,925,8.7,31559.0,30690.0
18256,18256,2021-04-05 03:45:00,10.6,44209.0,300,0.1,58,925,10.0,39542.0,39150.0
18257,18257,2021-04-05 04:00:00,10.7,44410.0,300,0.0,59,925,10.0,38018.0,37125.0
18258,18258,2021-04-05 04:15:00,10.8,44591.0,299,-0.1,62,925,9.2,34527.0,35280.0
18259,18259,2021-04-05 04:30:00,10.9,44640.0,300,-0.2,65,925,8.5,27758.0,27225.0
18260,18260,2021-04-05 04:45:00,11.0,44640.0,299,-0.3,68,925,8.9,30837.0,27900.0
18261,18261,2021-04-05 05:00:00,11.2,44640.0,300,-0.4,71,925,8.9,33336.0,32580.0
18262,18262,2021-04-05 05:15:00,11.3,44640.0,300,-0.5,73,925,9.2,36319.0,35055.0
18263,18263,2021-04-05 05:30:00,11.4,44640.0,301,-0.6,74,925,9.9,40611.0,40005.0
18264,18264,2021-04-05 05:45:00,11.5,44640.0,303,-0.6,76,926,10.0,41354.0,40365.0
18265,18265,2021-04-05 06:00:00,11.6,44640.0,304,-0.7,77,926,9.8,39704.0,39735.0
18266,18266,2021-04-05 06:15:00,11.6,44640.0,305,-0.6,77,926,10.1,40961.0,40320.0
18267,18267,2021-04-05 06:30:00,11.5,44640.0,307,-0.4,76,926,10.6,43381.0,43515.0
18268,18268,2021-04-05 06:45:00,11.5,44640.0,308,-0.1,75,926,10.7,45311.0,45540.0
18269,18269,2021-04-05 07:00:00,11.4,44640.0,310,0.1,74,926,10.9,45301.0,45630.0
18270,18270,2021-04-05 07:15:00,11.3,44640.0,311,0.4,72,926,9.7,43129.0,42705.0
18271,18271,2021-04-05 07:30:00,11.4,44640.0,310,0.7,69,926,9.8,38334.0,39510.0
18272,18272,2021-04-05 07:45:00,11.6,44640.0,310,1.0,67,927,10.0,39508.0,40005.0
18273,18273,2021-04-05 08:00:00,11.6,44640.0,310,1.3,64,927,10.2,42120.0,42480.0
18274,18274,2021-04-05 08:15:00,11.6,44640.0,311,1.7,61,927,10.0,39924.0,40050.0
18275,18275,2021-04-05 08:30:00,11.5,44640.0,312,2.0,58,927,9.8,39516.0,38430.0
18276,18276,2021-04-05 08:45:00,11.5,44640.0,313,2.3,55,927,9.7,38911.0,38790.0
18277,18277,2021-04-05 09:00:00,11.5,44640.0,314,2.6,52,927,10.4,42710.0,42345.0
18278,18278,2021-04-05 09:15:00,11.3,44640.0,314,2.9,49,927,10.1,43893.0,43875.0
18279,18279,2021-04-05 09:30:00,11.1,44640.0,314,3.2,46,927,10.4,43834.0,42930.0
18280,18280,2021-04-05 09:45:00,11.0,44640.0,314,3.5,44,928,9.8,41772.0,43290.0
18281,18281,2021-04-05 10:00:00,10.8,44640.0,313,3.8,41,928,10.3,42432.0,43290.0
18282,18282,2021-04-05 10:15:00,10.5,44640.0,313,4.1,39,928,10.5,40207.0,40005.0
18283,18283,2021-04-05 10:30:00,10.5,44640.0,313,4.4,37,928,10.1,41679.0,42750.0
18284,18284,2021-04-05 10:45:00,10.3,44640.0,313,4.7,34,928,9.6,38855.0,40095.0
18285,18285,2021-04-05 11:00:00,10.3,44640.0,312,5.0,32,928,10.2,40171.0,40365.0
18286,18286,2021-04-05 11:15:00,10.1,44640.0,311,5.2,30,928,10.2,41563.0,41490.0
18287,18287,2021-04-05 11:30:00,10.1,44640.0,311,5.4,29,928,10.1,42608.0,41085.0
18288,18288,2021-04-05 11:45:00,10.1,44640.0,310,5.5,28,928,9.8,38636.0,37980.0
18289,18289,2021-04-05 12:00:00,10.1,44640.0,309,5.7,27,928,10.0,41677.0,44010.0
18290,18290,2021-04-05 12:15:00,10.1,44640.0,309,5.9,26,928,10.0,37446.0,37350.0
18291,18291,2021-04-05 12:30:00,10.1,44640.0,308,6.0,25,928,9.4,35164.0,36000.0
18292,18292,2021-04-05 12:45:00,10.1,44640.0,307,6.1,24,928,9.9,32704.0,33660.0
18293,18293,2021-04-05 13:00:00,10.2,44640.0,306,6.2,23,928,10.1,31096.0,31860.0
18294,18294,2021-04-05 13:15:00,10.2,44640.0,307,6.4,23,928,9.9,33689.0,34290.0
18295,18295,2021-04-05 13:30:00,10.4,44640.0,307,6.5,22,928,10.0,40165.0,37080.0
18296,18296,2021-04-05 13:45:00,10.6,44640.0,307,6.7,22,927,10.1,33563.0,34785.0
18297,18297,2021-04-05 14:00:00,10.7,44640.0,307,6.8,21,927,11.6,23628.0,23760.0
18298,18298,2021-04-05 14:15:00,10.8,44640.0,308,6.9,21,927,11.4,45759.0,45630.0
18299,18299,2021-04-05 14:30:00,10.9,44640.0,307,6.9,21,927,11.4,46591.0,45900.0
18300,18300,2021-04-05 14:45:00,11.0,44640.0,306,6.8,21,927,11.8,33011.0,34470.0
18301,18301,2021-04-05 15:00:00,11.0,44640.0,305,6.8,21,927,11.9,46105.0,45450.0
18302,18302,2021-04-05 15:15:00,11.0,44640.0,304,6.7,21,927,11.5,45105.0,45810.0
18303,18303,2021-04-05 15:30:00,11.1,44640.0,304,6.6,21,927,11.9,47075.0,47250.0
18304,18304,2021-04-05 15:45:00,11.2,44640.0,304,6.5,22,927,12.1,46753.0,47475.0
18305,18305,2021-04-05 16:00:00,11.2,44640.0,304,6.4,22,927,12.2,46331.0,47250.0
18306,18306,2021-04-05 16:15:00,11.2,44640.0,304,6.2,22,927,12.4,46806.0,47475.0
18307,18307,2021-04-05 16:30:00,11.2,44640.0,304,6.0,23,927,11.4,45613.0,45945.0
18308,18308,2021-04-05 16:45:00,11.1,44640.0,304,5.9,23,927,11.6,45141.0,43200.0
18309,18309,2021-04-05 16:45:00,11.1,44640.0,304,5.9,23,927,11.7,45141.0,43200.0
18310,18310,2021-04-05 17:00:00,11.1,44640.0,304,5.7,24,927,11.1,46137.0,47115.0
18311,18311,2021-04-05 17:15:00,10.9,44640.0,304,5.4,24,927,11.5,46181.0,46530.0
18312,18312,2021-04-05 17:30:00,10.6,44640.0,305,5.1,25,927,11.3,44959.0,44685.0
18313,18313,2021-04-05 17:45:00,10.1,44640.0,305,4.8,26,928,11.5,45712.0,45855.0
18314,18314,2021-04-05 18:00:00,9.8,43820.0,305,4.5,27,928,12.4,47150.0,47250.0
18315,18315,2021-04-05 18:15:00,9.5,42070.0,306,4.0,28,928,11.8,46065.0,46980.0
18316,18316,2021-04-05 18:30:00,9.1,39628.0,306,3.4,29,928,11.1,45935.0,47025.0
18317,18317,2021-04-05 18:45:00,8.8,37187.0,306,2.7,30,928,10.4,43968.0,42525.0
18318,18318,2021-04-05 19:00:00,8.4,34745.0,306,2.1,31,928,10.3,44222.0,44280.0
18319,18319,2021-04-05 19:15:00,8.1,32315.0,307,1.6,33,928,10.9,44450.0,44415.0
18320,18320,2021-04-05 19:30:00,7.8,29898.0,308,1.1,34,928,11.0,44348.0,43155.0
18321,18321,2021-04-05 19:45:00,7.6,27480.0,308,0.6,35,929,11.2,46342.0,46530.0
18322,18322,2021-04-05 20:00:00,7.3,25063.0,309,0.1,36,929,10.4,44923.0,44550.0
18323,18323,2021-04-05 20:15:00,7.2,23057.0,310,-0.3,38,929,10.5,44194.0,45000.0
18324,18324,2021-04-05 20:30:00,7.0,21462.0,310,-0.6,39,929,10.8,46282.0,44775.0
18325,18325,2021-04-05 20:45:00,6.8,19867.0,310,-0.9,40,929,10.4,45333.0,45405.0
18326,18326,2021-04-05 21:00:00,6.6,18272.0,311,-1.2,41,929,10.3,43567.0,43425.0
18327,18327,2021-04-05 21:15:00,6.5,17397.0,311,-1.4,42,929,9.9,41650.0,44010.0
18328,18328,2021-04-05 21:30:00,6.5,17240.0,311,-1.5,43,929,9.6,40298.0,39735.0
18329,18329,2021-04-05 21:45:00,6.5,17084.0,313,-1.7,43,929,8.8,32061.0,31095.0
18330,18330,2021-04-05 22:00:00,6.5,16927.0,313,-1.8,44,929,8.3,26292.0,24615.0
18331,18331,2021-04-05 22:15:00,6.6,17335.0,312,-1.9,44,929,8.2,26342.0,26595.0
18332,18332,2021-04-05 22:30:00,6.7,18308.0,311,-2.0,44,929,8.1,24252.0,23895.0
18333,18333,2021-04-05 22:45:00,6.7,19280.0,310,-2.0,44,929,8.5,29357.0,27990.0
18334,18334,2021-04-05 23:00:00,6.7,20253.0,310,-2.1,44,929,9.0,34364.0,34470.0
18335,18335,2021-04-05 23:15:00,6.9,21557.0,307,-2.1,44,929,9.1,35993.0,36765.0
18336,18336,2021-04-05 23:30:00,7.0,23194.0,305,-2.1,44,929,9.5,38717.0,36585.0
18337,18337,2021-04-05 23:45:00,7.3,24831.0,302,-2.2,45,929,9.1,36098.0,34065.0
18338,18338,2021-04-06 00:00:00,8.5,28766.0,307,-2.0,45,929,8.9,32077.0,32355.0
18339,18339,2021-04-06 00:15:00,8.6,29622.0,307,-2.0,45,929,8.3,27998.0,28350.0
18340,18340,2021-04-06 00:30:00,8.7,30324.0,308,-2.1,45,929,8.2,27937.0,26190.0
